id,type,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,will
1661,3,78.55,73.54,70.44,70.82,74.52,71.95,77.76,78.11,2,40,1,15,4,5,2,1980,4,16,3,2,50,45,46,0,0,0
1662,3,77.81,77.8,77.81,77.77,77.76,83.27,77.77,77.76,1,12,1,10,6,6,2,1987,6,11,4,1,60,50,50,10,0,0
1663,3,76.89,75.13,88.92,84.72,82.61,80.52,84.49,77.34,2,41,2,20,4,5,2,1978,5,19,7,9,40,30,24,0,0,0
1664,3,85.55,85.15,81.56,85.19,77.82,85.81,86.6,88.87,1,15,1,10,3,5,1,1985,8,11,3,1,65,34,45,30,10,0
1665,3,77.63,80.48,85.31,81.93,85.79,89.21,84.63,74.44,1,23,2,5,5,6,1,1982,5,16,5,2,68,27,17,15,26,0
1666,3,89.9,81.09,85.17,81.93,80.84,77.77,82.16,81.87,2,10,2,8,5,6,1,1981,5,14,5,2,55,22,15,20,30,0
1667,3,80.77,83.52,85.17,88.45,82.61,86.14,82.16,88.45,2,10,1,8,5,6,1,1984,3,16,5,1,55,22,19,20,33,0
1668,3,81.69,85.91,85.17,81.03,82.78,86.14,82.16,81.87,2,10,1,8,5,6,1,1982,6,13,5,2,66,38,23,25,20,0
1669,3,69.45,67.95,62.94,77.77,75.99,77.77,80.07,81.44,2,29,2,8,1,1,0,1991,6,8,7,9,25,15,15,20,7,0
1670,3,84.32,82.22,77.81,81.45,74.69,74.7,80.05,84.77,1,15,2,5,3,5,1,1986,6,10,3,4,20,15,15,0,12,0
1671,3,57.23,64.95,66.69,58.81,59.04,75.03,62.02,70.33,2,20,2,18,4,5,2,1980,5,19,4,6,40,21,21,0,15,0
1672,3,85.37,82.07,81.56,85.19,80.84,80.85,86.6,80.67,2,5,1,8,3,5,1,1990,6,6,4,4,20,12,14,20,0,0
1673,3,83.39,78.93,66.69,81.03,71.45,69.41,82.15,85.2,2,32,1,6,3,5,1,1987,6,8,3,4,22,15,15,15,0,0
1677,3,77.81,84.46,77.81,77.77,77.76,85.81,80.05,81.44,1,14,1,7,4,2,0,1991,6,7,8,10,18,10,12,10,10,0
1678,3,83.21,84.46,77.81,81.93,77.76,77.77,82.15,77.76,1,12,1,5,3,2,0,1993,6,5,7,9,16,10,9,22,10,0
1679,3,82.65,67.95,62.94,66.66,66.65,66.66,75.48,77.76,2,40,1,20,3,5,1,1980,6,17,6,2,30,25,25,10,0,0
1681,3,69.27,66.69,66.69,66.66,71.45,66.66,68.76,66.66,1,6,2,4,1,1,0,1990,6,6,3,5,50,40,40,10,10,0
1682,3,74.98,74.52,77.66,78.19,74.63,78.1,71.24,75.21,2,3,4,4,5,6,2,1986,6,11,3,8,15,8,9,30,10,0
1683,3,72.28,76.54,77.81,77.77,77.76,77.77,77.77,77.76,2,5,3,5,4,5,2,1991,4,6,2,4,15,10,10,25,10,0
1684,3,88.95,82.59,77.81,91.67,87.47,94.5,86.53,84.42,2,28,1,4,3,5,1,1992,6,4,4,8,24,10,9,40,10,0
1685,3,77.81,77.8,77.81,77.77,80.84,77.77,77.77,77.76,2,40,1,15,3,5,1,1980,5,17,7,9,30,20,26,0,0,0
1686,3,55.58,55.58,55.58,55.55,58.62,55.56,57.65,48.11,1,5,4,5,2,3,0,1993,4,5,4,7,20,12,10,30,20,0
1687,3,72.41,74.52,77.81,74.5,79.7,86.14,91.16,85.54,2,29,1,8,4,2,0,1992,6,5,5,2,20,14,10,50,5,0
1688,3,56.5,51.16,48.07,44.43,50.53,55.56,57.65,70.41,1,13,1,6,1,1,0,1992,5,6,3,4,20,10,12,28,0,0
1689,3,77.81,81.97,88.92,81.93,73.03,75.56,77.73,77.34,1,15,1,5,4,6,1,1982,6,15,4,1,60,18,50,0,0,0
1690,3,80.77,76.54,74.2,77.77,84.08,88.88,84.44,88.87,2,20,1,15,3,5,1,1976,6,20,4,7,20,14,14,0,0,0
1691,3,83.21,85.63,85.17,81.45,85.85,83.6,84.49,81.44,1,11,2,5,3,2,0,1994,6,4,4,7,29,12,23,18,6,0
1692,3,82.95,85.11,92.53,99.98,81.31,77.77,91.11,92.63,2,10,3,3,3,5,1,1987,6,8,1,5,10,5,8,10,6,0
1693,3,79.66,79.83,77.81,81.03,77.82,77.77,80.05,81.44,2,27,1,3,3,5,1,1993,6,3,4,8,39,11,24,18,5,0
1694,3,70.57,65.62,63.08,73.61,69.79,69.95,71.18,69.21,2,32,1,12,3,5,1,1988,6,10,2,2,30,18,15,0,0,0
1695,3,66.69,75.03,55.58,74.5,74.69,69.74,64.31,66.66,1,8,1,3,5,6,1,1989,5,8,4,7,35,13,6,20,26,0
1696,3,67.42,62.42,62.94,66.66,60.34,71.95,59.93,66.66,2,10,2,3,4,5,2,1985,5,12,4,7,30,20,8,30,20,0
1697,3,68.54,72.49,62.94,55.55,57.32,55.56,64.57,62.55,2,12,2,2,2,3,0,1994,6,6,1,8,50,20,30,20,15,0
1698,1,88.92,88.92,74.05,85.61,88.65,86.14,86.54,88.52,2,35,1,5,3,5,1,1985,6,12,5,2,25,15,10,0,0,0
1699,1,77.61,74.34,62.94,82.4,74.69,96.92,82.2,74.44,2,5,2,8,3,5,1,1990,6,7,6,4,20,6,9,20,0,0
1700,1,73.69,73.35,77.81,78.66,85.85,69.41,71.23,78.19,1,7,1,6,3,2,0,1988,4,8,4,6,23,8,20,13,10,0
1701,1,44.46,44.45,44.45,44.43,49.29,47.51,44.44,41.1,2,9,1,15,6,6,2,1970,6,26,6,6,22,5,10,35,5,0
1702,1,83.93,78.78,74.2,77.77,74.52,71.95,73.38,76.99,2,35,3,10,4,5,2,1985,6,12,2,2,20,12,15,0,0,0
1703,1,77.81,72.09,74.05,74.5,74.52,69.41,75.68,73.66,1,5,1,8,2,3,0,1993,4,3,4,8,20,10,10,50,0,0
1704,1,79.84,80.81,85.17,88.88,85.63,88.55,80.05,89.22,2,10,1,8,3,5,1,1990,6,8,5,2,30,10,12,20,25,0
1705,1,92.48,84.46,77.81,77.77,77.6,72.28,79.91,75.21,1,12,1,6,5,6,1,1988,6,8,6,4,38,14,15,20,10,0
1706,1,37.04,43.4,37.09,40.7,52.53,47.51,57.65,55.55,1,13,2,3,3,5,1,1992,6,2,5,4,36,20,30,14,0,0
1707,1,66.69,66.69,66.69,66.66,66.65,74.7,77.77,74.09,1,7,1,10,3,2,0,1989,6,8,4,2,22,15,10,30,10,0
1708,1,86.89,84.65,85.17,88.45,80.78,83.06,80.07,77.34,1,12,1,8,3,2,0,1988,6,8,4,5,20,10,6,25,20,0
1709,1,80.38,69.84,62.94,86.51,66.65,91.09,86.58,59.23,1,30,2,8,3,5,1,1990,6,7,6,3,26,16,9,20,20,0
1710,1,80.03,80.49,88.77,79.08,85.79,73.35,86.72,81.94,1,28,2,5,3,5,1,1992,6,6,5,5,23,11,16,0,0,0
1711,1,92.06,97.6,92.67,96.72,91.95,97.25,91.11,92.2,2,10,2,12,5,6,1,1987,6,10,3,5,25,7,7,20,25,0
1712,1,79.84,83.24,77.81,92.56,83.85,83.6,82.16,88.87,2,12,1,8,3,5,1,1990,6,8,3,3,24,12,8,20,20,0
1713,1,77.27,74.43,74.05,74.5,79.76,75.03,77.79,70.33,2,35,2,10,3,2,0,1986,5,12,6,2,20,10,16,30,0,0
1714,1,82.41,81.09,85.17,77.77,88.87,83.6,84.49,85.54,2,38,2,12,4,5,2,1982,4,14,5,3,30,20,13,0,0,0
1715,1,75.24,79.34,74.05,77.77,84.02,72.49,75.49,74.09,1,15,2,7,5,6,1,1987,6,11,4,5,17,8,9,10,0,0
1717,1,75.03,71.51,62.94,78.24,80.84,80.52,75.54,70.76,2,22,1,18,3,5,1,1978,6,19,2,3,19,11,9,20,0,0
1718,1,64.12,73.54,66.69,66.66,74.52,69.74,71.06,77.76,2,23,1,3,3,2,0,1997,6,3,7,9,22,17,10,30,6,0
1719,1,92.79,89.68,70.44,92.14,87.18,83.27,86.77,99.98,2,30,1,4,3,5,1,1990,6,7,8,10,20,13,9,20,20,0
1720,1,66.69,69.12,66.69,66.66,66.65,66.66,66.67,66.66,2,32,2,10,5,6,1,1988,6,10,2,5,12,5,3,20,30,0
1721,1,89.11,87.38,81.56,77.77,92.11,86.67,86.54,88.52,1,25,1,3,3,5,1,1989,6,8,4,7,35,23,10,30,20,0
1722,1,77.99,81.46,85.17,81.03,84.02,77.45,71.24,81.09,2,33,1,8,3,5,1,1987,6,8,5,6,13,7,5,10,20,0
1723,1,74.99,77.8,55.58,74.5,71.67,69.41,73.2,78.54,2,28,1,1,2,3,0,1991,6,5,5,4,22,12,14,0,0,0
1724,1,66.14,64.95,74.05,69.92,75.99,77.77,62.23,69.98,1,10,2,12,4,5,2,1980,6,17,3,2,30,20,20,20,17,0
1725,1,87.33,82.26,66.54,81.03,87.09,77.77,80.05,81.09,1,11,1,1,3,5,1,1985,5,10,7,9,35,20,25,0,0,0
1726,1,80.38,76.54,73.9,77.77,71.67,74.7,84.31,81.87,1,9,1,4,3,5,1,1985,5,10,4,2,40,25,30,15,5,0
1727,1,95.43,94.35,96.28,92.14,91.89,96.92,88.94,92.55,2,33,3,10,3,5,1,1987,6,9,4,4,26,17,11,10,20,0
1728,1,86.89,91.92,96.28,87.98,84.02,83.39,84.48,50.31,1,8,2,6,3,5,1,1988,6,8,1,4,35,13,13,20,10,0
1729,1,69.83,73.25,74.05,74.93,72.75,66.66,73.32,74.01,1,30,1,8,2,3,0,1978,6,18,5,3,20,10,12,2,2,0
1730,1,73.21,75.78,59.33,70.82,77.93,77.45,77.58,78.54,2,40,3,15,4,5,2,1980,5,18,2,2,25,15,18,0,13,0
1731,1,81.49,85.63,77.81,81.03,80.78,77.77,79.87,85.2,2,10,1,6,3,5,1,1986,5,10,4,6,24,16,18,20,0,0
1732,1,67.8,65.43,66.69,66.66,69.73,71.95,62.28,77.76,2,21,1,2,3,2,0,1999,6,1,3,8,24,20,10,30,30,0
1733,1,84.26,88.92,85.17,85.61,79.54,83.06,86.6,85.54,2,7,2,3,4,2,0,1994,6,3,4,8,25,8,9,50,20,0
1734,1,77.81,77.8,81.56,84.72,82.55,80.52,82.15,81.44,1,17,2,12,3,6,1,1988,6,13,5,8,21,9,8,50,0,0
1735,1,96.16,91.88,77.95,93.46,90.81,97.25,82.08,83.99,2,30,1,5,3,5,1,1990,4,8,8,10,22,13,12,0,30,0
1736,1,70.38,70.96,77.81,74.08,77.76,71.95,75.68,74.44,1,10,2,8,3,5,1,1987,4,10,4,7,30,17,11,25,20,0
1737,1,84.32,82.07,88.92,84.72,80.84,83.06,82.15,84.77,1,12,2,6,3,5,1,1989,6,5,8,10,40,35,30,10,10,0
1739,2,80.56,71.72,85.17,73.19,76.46,77.45,73.15,76.99,2,27,1,14,5,6,1,1982,6,13,3,6,14,5,4,20,25,0
1740,2,96.48,97.5,92.67,92.56,82.55,94.5,95.42,92.55,2,12,1,10,3,5,1,1987,6,8,3,2,14,5,6,0,35,0
1741,2,73.93,67.45,70.3,66.66,69.84,60.84,64.7,60,2,38,2,11,2,3,0,1982,5,13,6,4,22,16,18,28,0,0
1742,2,73.15,70.38,77.81,77.77,69.67,77.77,73.34,70.33,2,15,2,6,3,5,1,1980,5,16,4,2,30,24,10,0,0,0
1743,2,66.69,66.69,66.69,66.66,66.65,69.41,73.4,69.98,1,5,2,3,4,2,0,1993,5,6,2,7,20,10,16,0,0,0
1744,2,74.13,75.41,77.81,66.66,69.73,72.49,66.65,67.43,1,5,1,5,3,5,1,1990,6,7,4,3,20,15,12,0,0,0
1745,2,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,1,10,1,11,3,5,1,1981,5,16,3,2,25,9,11,0,30,0
1746,2,70.57,78.45,85.17,85.61,74.52,74.7,75.43,77.76,2,30,1,5,3,2,0,1989,6,6,7,9,20,10,14,25,6,0
1747,2,72.42,77.45,59.33,73.61,72.91,72.49,77.76,81.09,2,32,2,18,5,6,1,1978,6,19,3,6,35,15,14,16,20,0
1748,2,70.57,68.71,74.05,70.82,66.82,72.49,73.2,59.23,1,10,2,5,3,5,1,1990,6,6,4,4,30,15,26,20,0,0
1750,2,66.51,69.88,63.08,66.66,69.9,63.59,64.37,69.98,1,20,1,3,3,2,0,1985,6,12,1,2,15,8,9,0,0,0
1752,2,68.73,76.54,74.05,77.77,77.76,77.77,77.58,77.76,1,20,2,10,3,5,2,1969,4,30,4,6,30,20,26,0,0,0
1753,2,69.27,64.81,70.3,70.34,60.34,64.45,57.85,55.12,1,18,1,6,5,6,1,1990,4,6,4,2,30,20,15,0,0,0
1754,2,55.58,64.26,59.18,69.92,66.65,61.38,55.56,62.98,1,6,1,3,3,5,1,1988,5,8,3,7,30,12,7,60,0,0
1755,2,48.8,53.57,40.56,63.81,42.65,60.84,60.14,74.09,1,4,4,6,3,2,0,1993,6,4,4,5,8,5,4,25,0,0
1756,2,74.44,57.28,74.05,66.66,60.34,71.62,53.27,51.79,2,28,1,5,4,4,0,1992,6,5,4,4,10,6,7,0,0,0
1757,2,51.1,58.29,48.07,63.4,63.27,55.02,68.75,74.09,2,20,2,6,3,5,1,1989,5,6,3,4,13,11,10,20,0,0
1759,2,68.54,68.71,66.69,73.61,66.65,72.49,71.24,70.76,2,25,1,5,4,2,0,1995,5,3,4,8,28,9,25,18,6,0
1760,2,73.93,75.78,81.56,81.93,77.93,74.7,80.25,76.99,2,10,2,7,2,3,0,1991,4,6,5,7,15,7,5,15,25,0
1761,2,72.82,72.37,70.44,77.77,74.52,75.03,75.68,69.98,2,26,2,5,3,5,1,1992,5,4,6,8,28,20,15,30,10,0
1762,2,84.32,76.82,81.56,74.08,82.55,75.56,82.35,81.44,2,31,1,16,6,6,2,1981,4,18,2,6,21,8,8,20,20,0
1763,2,81.72,87.65,81.56,85.19,82.61,86.14,86.6,84.77,2,32,1,3,4,5,2,1988,6,9,5,2,37,25,30,30,0,0
1764,2,71.36,77.8,70.44,66.19,71.14,75.56,71.24,62.55,1,7,1,5,1,1,0,1990,6,7,5,7,30,10,7,50,15,0
1765,2,83.21,83.24,81.56,85.19,85.63,88.88,84.44,88.87,2,11,2,8,3,5,1,1985,6,11,7,9,65,50,40,10,10,0
1767,2,73.39,66.12,70.3,81.93,69.73,61.38,79.87,74.44,2,10,1,2,3,5,1,1981,5,15,2,5,10,4,4,20,25,0
1768,2,76.52,73.71,62.94,77.77,74.52,75.03,73.2,76.99,2,5,1,2,4,5,2,1992,5,8,4,2,15,7,9,50,0,0
1769,2,71.68,65.34,59.18,67.13,67.19,69.53,64.26,71.54,2,30,1,7,3,2,0,1989,6,6,4,3,24,11,9,0,35,0
1770,2,75.78,77.8,74.05,77.77,74.69,69.41,73.38,74.44,2,28,1,6,3,5,1,1992,6,4,6,2,30,25,15,30,15,0
1771,2,80.2,68.75,59.04,77.77,74.75,77.77,82.21,77.76,1,10,1,3,3,5,1,1986,5,10,8,10,35,15,25,0,0,0
1772,2,81.69,67.92,74.05,74.5,69.84,75.03,75.49,71.11,2,10,1,5,4,4,0,1992,5,8,4,7,30,15,20,30,9,0
1773,2,72.82,74.52,70.44,77.77,74.52,72.49,73.38,73.66,1,8,1,7,3,5,1,1985,5,10,4,2,50,45,40,0,0,0
1774,2,70.25,67.82,77.81,67.08,52.53,61.38,71.1,59.23,1,3,2,2,1,1,0,1995,5,3,5,7,10,5,7,0,0,0
1780,2,91.88,88.16,85.17,85.61,85.63,91.63,84.31,84.77,1,38,1,10,3,5,1,1982,5,15,5,7,19,9,7,20,20,0
1781,2,80.77,82.07,81.56,77.77,81,80.52,77.77,74.44,2,30,1,10,4,5,2,1990,6,6,6,9,30,25,10,35,12,0
1782,2,80.77,86.89,74.05,77.77,75.99,77.77,75.49,74.44,2,30,3,3,3,5,1,1989,5,7,7,9,20,6,10,0,0,0
1783,2,88.92,88.92,88.92,84.29,91.95,88.88,88.88,92.98,2,40,1,20,5,6,1,1979,5,20,6,4,37,14,14,20,20,0
1784,2,98.01,99.03,99.03,99.98,96.74,97.25,97.89,95.88,2,32,1,5,6,6,2,1988,4,10,3,4,46,29,22,0,20,0
1785,2,64.85,65.43,62.94,74.08,57.32,61.38,71.06,62.55,1,5,1,5,3,5,1,1990,4,6,4,7,30,25,15,0,0,0
1787,2,67,99.03,74.05,74.5,77.76,69.41,82.15,66.66,2,15,2,6,3,2,0,1992,6,6,4,8,20,10,8,34,12,0
1788,2,64.66,63.55,62.94,69.92,63.58,66.34,64.37,62.55,1,15,1,5,3,2,0,1991,5,5,4,4,25,10,15,20,5,0
1789,2,72.41,64.67,70.3,66.66,66.65,66.66,66.67,66.66,2,36,1,2,2,3,0,1984,6,14,4,2,20,8,12,0,0,0
1790,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2,38,1,14,3,5,1,1982,4,15,5,2,27,13,13,0,20,0
1791,2,70.57,73.54,70.44,74.5,70.97,69.41,71.24,74.44,1,6,1,6,5,6,1,1990,6,7,4,1,30,25,20,0,0,0
1792,2,79.66,79.07,81.56,81.03,85.63,83.06,82.21,77.76,2,13,1,6,3,5,1,1988,6,6,3,8,30,25,16,28,5,0
1793,2,79.45,70.35,74.05,88.88,73.45,75.56,69.08,69.21,2,20,1,5,2,3,0,1978,4,18,9,11,30,5,20,20,15,0
1794,2,75.78,64.95,74.05,70.82,74.58,86.14,82.2,78.54,2,34,1,16,5,6,1,1979,6,18,2,6,34,13,13,18,20,0
1796,2,60.18,66.69,66.69,67.13,63.58,66.66,66.67,59.23,1,5,2,3,2,3,0,1982,8,15,5,4,40,30,28,25,0,0
1797,2,73.93,72.37,70.44,73.61,75.99,75.03,71.24,74.44,1,10,2,15,3,5,1,1980,6,15,4,1,50,45,46,0,0,0
1798,1,80.95,83.48,85.17,81.03,82.61,83.06,64.51,85.54,2,33,1,8,3,5,1,1987,6,8,3,4,13,7,4,0,55,0
1799,1,75.36,81.05,74.2,77.77,82.3,77.77,80.05,77.76,2,32,1,10,3,2,0,1987,5,9,5,1,20,9,14,50,0,0
1800,1,73.33,75.78,51.96,77.77,71.14,74.7,73.13,55.12,2,28,1,5,5,6,1,1992,6,5,1,8,25,12,20,10,5,0
1801,1,68.73,73.54,74.05,70.82,69.73,74.7,66.67,66.66,1,20,1,9,4,6,1,1987,6,10,4,2,30,20,15,0,17,0
1802,1,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,38,1,13,6,6,2,1982,5,15,7,9,60,50,50,15,10,0
1803,1,75.78,78.78,77.81,81.03,82.78,83.6,71.06,74.44,1,15,2,2,4,4,1,1989,5,6,5,5,20,11,15,0,0,0
1804,1,63.56,79.73,70.15,79.56,80.84,77.45,77.57,62.55,2,30,1,7,5,6,1,1981,6,16,4,6,34,15,12,20,30,0
1805,1,65.77,66.97,62.94,67.08,72.75,75.03,68.76,70.33,2,3,2,10,3,5,1,1973,8,23,3,7,50,40,25,0,13,0
1806,1,82.95,76.62,85.31,78.66,84.08,94.7,93.26,77.34,1,5,2,3,4,2,0,1996,6,1,5,8,36,15,20,30,8,0
1807,1,99.04,97.6,88.92,96.3,96.9,99.99,99.99,99.98,2,31,1,7,3,5,1,1988,6,6,4,2,50,26,20,20,25,0
1808,1,88.54,90.37,88.92,99.98,88.87,94.17,93.32,99.98,2,28,1,7,2,3,0,1983,6,14,4,2,17,10,4,25,0,0
1809,1,99.04,99.03,99.03,99.98,99.98,94.17,93.33,85.54,2,35,1,10,6,3,2,1985,8,10,1,2,50,10,19,30,20,0
1810,1,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,35,1,10,3,5,1,1984,5,10,3,4,15,10,3,0,55,0
1811,1,71.68,67.95,59.33,74.08,69.9,69.41,82.15,77.76,2,4,1,6,4,4,0,1981,6,15,4,7,17,11,5,0,50,0
1812,1,66.69,66.69,66.69,66.66,66.65,66.66,71.04,69.98,2,15,1,5,3,5,1,1985,4,11,5,2,19,13,9,30,10,0
1814,1,78.92,77.8,74.05,77.77,77.76,77.77,84.44,85.2,2,30,2,6,6,1,2,1989,6,8,6,4,26,16,16,0,0,0
1815,1,77.82,75.89,74.2,74.03,85.57,97.25,95.61,96.65,2,20,2,8,2,3,0,1988,6,8,1,2,28,16,16,30,20,0
1817,1,85.24,87.65,88.92,85.19,80.84,83.6,84.31,88.87,2,15,1,8,3,5,1,1988,6,6,3,8,30,25,15,25,5,0
1818,1,79.12,81.09,66.69,80.56,79.17,78.31,79.74,81.52,2,30,1,11,5,6,1,1990,6,8,4,2,37,28,30,16,6,0
1819,1,76.83,77.8,77.81,81.03,81,77.77,84.49,81.87,1,15,2,8,4,2,0,1989,6,6,7,9,70,35,47,0,0,0
1820,1,56.54,59.39,59.33,51.81,57.21,56.09,51.16,50.67,2,20,1,2,3,7,0,1988,6,9,6,2,45,18,6,30,25,0
1821,1,74.25,70.94,59.33,70.82,69.73,77.77,73.34,51.79,2,10,1,8,5,6,1,1987,6,10,6,2,40,24,22,0,30,0
1822,1,78.13,78.66,70.44,81.45,81,71.95,68.88,73.74,2,33,1,8,3,5,1,1987,6,8,3,4,50,20,15,10,33,0
1823,2,74.67,71.11,77.81,77.77,69.9,63.92,66.48,73.66,1,30,1,10,5,6,1,1980,5,18,4,6,17,11,4,20,0,0
1824,2,80.23,77.8,81.56,81.03,81,77.77,84.44,81.87,2,29,1,3,5,6,1,1990,5,6,4,5,25,16,7,25,25,0
1825,2,85.04,84.65,85.17,81.93,82.61,83.6,84.49,84.77,2,34,1,8,3,5,1,1986,5,12,4,5,28,16,18,20,0,0
1826,2,77.27,86.89,74.05,81.93,69.73,74.7,79.86,74.86,1,6,2,1,3,5,1,1988,6,8,2,4,28,15,19,20,0,0
1827,2,69.27,71.11,51.82,59.24,75.99,69.41,66.67,66.66,2,37,1,18,3,5,1,1982,6,15,4,2,30,20,10,40,15,0
1828,2,81.69,68.57,70.44,78.24,83.85,77.24,84.49,73.66,2,20,1,10,3,5,1,1985,6,11,1,4,12,5,9,30,15,0
1829,2,72.67,82.26,81.56,85.19,83.85,83.6,86.79,77.76,2,10,1,5,3,5,1,1993,5,4,6,5,30,25,15,30,0,0
1830,2,73.16,76.54,77.81,84.72,75.99,88.88,75.63,76.99,2,28,1,5,2,3,0,1991,6,6,6,7,26,10,8,20,20,0
1831,2,88.92,88.92,81.56,85.61,85.79,86.14,84.31,84.77,2,37,1,10,3,5,1,1984,4,15,5,6,24,12,5,30,25,0
1832,2,81.49,79.83,77.81,85.19,77.54,75.03,79.87,73.66,2,31,1,10,4,5,2,1988,6,9,4,7,25,10,14,20,0,0
1833,2,78.13,82.12,85.17,71.71,77.6,80.52,75.47,85.54,2,25,2,8,3,5,1,1985,6,13,6,4,30,28,17,10,0,0
1834,2,73.59,82.7,81.56,85.19,79.06,77.77,77.71,81.87,2,12,1,8,3,5,1,1992,6,5,3,2,30,20,10,40,0,0
1835,2,74.7,77.4,77.81,85.19,80.3,74.7,82.21,82.22,2,13,1,10,5,6,1,1991,6,5,6,2,35,25,13,40,5,0
1836,2,81.36,82.22,81.41,74.5,77.93,72.49,77.97,81.09,1,11,2,2,3,2,0,1993,5,3,6,8,16,8,12,0,0,0
1837,2,69.65,68.71,74.05,66.66,66.88,69.41,71.06,70.76,2,32,2,7,5,6,1,1987,5,7,6,5,23,8,11,0,25,0
1838,2,88,88.92,85.17,93.03,92.11,94.17,88.88,92.2,1,32,1,9,3,5,1,1988,8,7,4,6,17,10,5,0,40,0
1839,2,75.36,74.24,74.2,81.03,82.78,83.06,80.01,78.54,1,15,1,8,3,2,0,1990,5,7,3,2,20,10,14,35,0,0
1840,2,57.43,69.77,66.69,81.93,72.97,66.66,73.4,66.66,2,47,1,7,5,6,2,1972,5,25,5,6,40,15,21,0,0,0
1841,2,71.3,73.35,70.44,81.93,72.91,75.03,77.77,81.44,2,6,1,2,4,5,1,1998,5,2,4,5,17,12,10,20,20,0
1842,2,81.52,92.64,70.44,77.77,75.99,83.27,77.77,85.97,2,10,1,5,4,5,2,1994,5,4,2,5,23,15,10,30,0,0
1843,2,75.05,81.94,81.56,70.82,77.6,78.1,75.68,78.11,2,30,1,10,3,2,0,1989,6,6,6,2,25,12,16,40,0,0
1844,2,87.81,66.06,70.44,70.34,71.51,66.66,77.76,70.76,1,12,1,7,2,3,0,1993,6,5,5,7,20,15,7,0,0,0
1845,2,71.68,74.15,66.69,77.77,74.21,77.77,82.15,81.09,1,8,1,5,4,2,0,1993,5,4,4,9,35,26,12,40,10,0
1846,2,77.81,81.36,74.05,73.61,76.15,72.49,82.16,81.87,1,15,2,6,5,6,2,1988,5,9,7,9,30,10,10,40,10,0
1847,2,83.93,80.23,77.81,81.03,75.99,71.95,77.77,66.66,2,39,2,15,3,5,1,1981,6,16,4,2,36,32,32,10,10,0
1848,2,62.01,54.55,62.94,69.92,63.74,55.22,66.43,48.54,1,11,2,8,3,5,1,1978,5,20,4,3,30,14,10,15,30,0
1849,2,60.36,67.1,48.21,64.71,52.94,77.57,77.76,66.23,2,5,1,3,3,5,1,1994,6,4,2,5,30,12,11,15,30,0
1850,2,62.09,65.83,74.05,66.66,64.82,64.12,66.62,69.98,1,11,2,9,2,3,0,1988,5,9,5,8,50,40,30,10,10,0
1851,2,76.88,70.35,74.05,70.82,69.9,69.41,68.76,69.98,1,33,1,11,3,6,1,1983,5,13,3,4,40,7,30,20,0,0
1853,1,82.41,74.52,70.44,85.19,80.78,83.6,84.49,85.54,1,5,1,3,5,6,1,1991,4,8,4,4,20,10,10,20,10,0
1854,1,81.36,76.91,81.56,77.77,77.76,80.85,82.15,81.09,1,8,2,5,5,6,1,1985,6,12,4,2,25,18,15,10,10,0
1855,1,71.36,73.54,74.05,77.77,69.9,69.74,71.24,67.43,1,25,3,4,1,1,0,1995,6,3,5,8,35,12,13,20,20,0
1857,1,74.13,73.54,77.81,70.82,72.91,77.77,68.96,69.98,2,28,1,9,3,2,0,1992,5,4,3,5,40,22,24,0,0,0
1860,1,77.81,83.24,74.05,81.45,80.84,86.14,73.2,74.44,2,42,1,6,3,5,1,1978,6,17,5,2,26,15,18,0,0,0
1861,1,70.57,75.24,74.05,69.45,76.3,78.31,62.24,62.2,1,12,3,8,2,3,0,1992,5,5,3,8,25,12,10,30,10,0
1862,1,73.39,73.35,77.81,77.77,63.58,75.03,73.4,74.44,2,28,1,9,3,2,0,1991,8,3,4,4,34,24,25,0,0,0
1863,1,73.93,74.8,70.44,77.77,81,83.06,75.68,71.11,2,30,2,8,3,5,1,1990,5,7,5,2,34,24,16,10,0,0
1864,1,80.95,80.23,81.56,85.19,79.06,74.7,75.48,67.43,2,6,1,2,6,6,1,1990,4,7,4,7,30,16,20,30,10,0
1865,1,67.8,69.69,85.17,85.19,69.51,71.95,66.67,77.76,2,10,2,4,3,2,0,1987,5,10,4,4,30,20,18,50,0,0
1866,1,75.78,77.4,74.2,81.03,66.65,69.41,71.06,70.76,2,5,1,2,5,6,1,1992,5,5,4,8,25,15,20,25,10,0
1868,1,85.78,82.07,81.56,88.88,79.06,85.81,77.79,84.77,2,10,2,12,3,5,1,1985,4,12,4,4,18,7,7,18,30,0
1869,1,82.82,85.63,81.56,81.93,79.37,86.14,84.31,84.77,2,35,3,13,3,3,1,1985,6,12,2,7,35,20,25,0,13,0
1870,1,78.4,77.8,74.2,78.19,77.7,69.21,77.97,81.09,1,10,2,3,4,6,1,1990,4,8,4,4,30,20,20,20,10,0
1871,1,74.85,72.37,70.44,70.34,69.67,66.66,71.24,70.76,1,20,1,2,3,5,1,1993,5,5,4,7,22,10,17,20,0,0
1872,1,77.99,71.51,77.81,77.77,75.82,69.41,77.59,77.34,2,35,1,14,3,5,1,1985,6,13,5,7,36,21,25,0,0,0
